hour,lat,long,signal,network,operator,status,description,speed,satellites,precision,provider,activity,postal_code
00:03:21,34.07438,0.74161,24,RACC,Eroski Movil,0,STATE_IN_SERVICE,73.8,4.9,113.4,fused,ON_FOOT,13967
00:03:22,37.06382,-5.40496,28,movistar,Tuenti,0,STATE_IN_SERVICE,96.5,5,27.5,fused,STILL,13976
00:03:23,42.63169,-9.67905,3,RACC,DTAC,0,STATE_IN_SERVICE,137.9,5.5,116.4,fused,IN_VEHICLE,14020
00:03:24,32.63242,-4.0416,1,orange,JAZZTEL,0,STATE_IN_SERVICE,56.4,11.7,6.7,fused,ON_BICYCLE,14026
00:03:25,25.69295,-6.91311,28,RACC,Tuenti,0,STATE_IN_SERVICE,81.8,13.4,97.8,fused,ON_FOOT,14041
00:03:26,35.40045,-24.5944,18,orange,JAZZTEL,0,STATE_IN_SERVICE,14.9,3.2,109.8,fused,TILTING,14055
00:03:27,25.55407,-25.9699,7,vodafone,Eroski Movil,0,STATE_IN_SERVICE,62.3,10.1,9.2,gps,IN_VEHICLE,14063
00:03:28,20.3006,-2.88618,25,RACC,RACC,0,STATE_IN_SERVICE,110,9.3,112.8,gps,STILL,14107
00:03:29,4.3002,-3.39738,15,RACC,Eroski Movil,0,STATE_IN_SERVICE,67.6,8.5,71.4,fused,ON_BICYCLE,14111
00:03:30,28.71922,-25.14598,6,yoigo,GETESA,0,STATE_IN_SERVICE,110.1,0.8,112.2,fused,TILTING,14122
00:03:31,38.90072,-25.63957,11,yoigo,Movistar,0,STATE_IN_SERVICE,129.3,9.2,21,fused,UNKNOWN,14130
00:03:32,30.72606,0.65759,21,DTAC,vodafone ES,0,STATE_IN_SERVICE,101.1,10.3,56.9,fused,IN_VEHICLE,14160
00:03:33,19.16585,-14.13043,5,yoigo,DTAC,0,STATE_IN_SERVICE,6.5,9.4,136.7,fused,ON_BICYCLE,14170
00:03:34,27.67598,-7.26996,17,VIVO,Eroski Movil,0,STATE_IN_SERVICE,49.4,7.8,53,fused,IN_VEHICLE,14183
00:03:35,35.51825,-34.44878,1,Tuenti,GETESA,0,STATE_IN_SERVICE,91.1,8.3,67.8,gps,UNKNOWN,14225
00:03:36,33.56961,-16.65564,1,yoigo,DTAC,0,STATE_IN_SERVICE,106.9,13.6,125,fused,IN_VEHICLE,14239
00:03:37,22.64714,-20.68823,16,Eroski Movil,Tuenti,0,STATE_IN_SERVICE,116.6,3.8,35.9,gps,STILL,14257
00:03:38,17.46708,-25.93162,24,simyo,DTAC,0,STATE_IN_SERVICE,66.7,3.1,66,gps,ON_FOOT,14262
00:03:39,18.87455,-23.86828,16,Eroski Movil,Movistar,0,STATE_IN_SERVICE,76.5,9.2,7.5,gps,TILTING,14275
00:03:40,39.31637,-3.58815,19,DTAC,Orange,0,STATE_IN_SERVICE,1.1,6.3,73.8,fused,IN_VEHICLE,14281
00:03:41,9.79415,-35.26283,22,GETESA,Movistar,0,STATE_IN_SERVICE,29.4,7.9,134.8,fused,ON_FOOT,14284
00:03:42,37.51918,-9.48286,26,GETESA,simyo,0,STATE_IN_SERVICE,21,11.1,77.9,fused,IN_VEHICLE,14286
00:03:43,10.81135,-16.61883,11,DTAC,Eroski Movil,0,STATE_IN_SERVICE,111.8,11.2,8.8,gps,IN_VEHICLE,14319
00:03:44,42.23559,-21.71713,14,orange,RACC,0,STATE_IN_SERVICE,147.5,5.2,114,gps,ON_BICYCLE,14335
00:03:45,20.93372,-2.01211,7,GETESA,vodafone ES,0,STATE_IN_SERVICE,11.5,9.5,144.2,gps,TILTING,14348
00:03:46,32.33722,-7.13872,23,vodafone,VIVO,0,STATE_IN_SERVICE,54.3,10.9,105.6,fused,ON_FOOT,14356
00:03:47,32.17498,-13.01258,2,movistar,vodafone ES,0,STATE_IN_SERVICE,121.1,2.7,28.3,gps,IN_VEHICLE,14383
00:03:48,33.90124,-20.12896,8,simyo,simyo,0,STATE_IN_SERVICE,10.2,12.4,114.9,fused,IN_VEHICLE,14402
00:03:49,34.57583,-1.2543,6,yoigo,RACC,0,STATE_IN_SERVICE,38.2,5.5,56.5,fused,ON_FOOT,14404
00:03:50,4.56299,-0.3328,20,DTAC,vodafone ES,0,STATE_IN_SERVICE,31.4,13.5,76.2,gps,ON_FOOT,14405
00:03:51,13.93337,-8.12382,2,VIVO,Movistar,0,STATE_IN_SERVICE,88.8,9.9,89.9,fused,TILTING,14408
00:03:52,12.18838,-19.87047,27,GETESA,vodafone ES,0,STATE_IN_SERVICE,100.7,5.2,91.4,gps,ON_BICYCLE,14455
00:03:53,30.94373,1.36172,9,Eroski Movil,DTAC,0,STATE_IN_SERVICE,104,11.9,41.4,fused,ON_BICYCLE,14461
00:03:54,30.3327,-34.30134,28,vodafone,JAZZTEL,0,STATE_IN_SERVICE,27,13.1,101.7,gps,STILL,14495
00:03:55,14.88134,-3.72075,8,GETESA,YOIGO,0,STATE_IN_SERVICE,48.4,13.5,8.9,fused,ON_BICYCLE,14499
00:03:56,34.74168,-24.72386,1,yoigo,RACC,0,STATE_IN_SERVICE,71.3,13.9,82.8,gps,ON_BICYCLE,14522
00:03:57,15.46482,-17.47558,9,vodafone,Orange,0,STATE_IN_SERVICE,69.4,12.9,4.8,gps,STILL,14572
00:03:58,16.71741,-32.73887,0,RACC,YOIGO,0,STATE_IN_SERVICE,34.1,12.4,55.3,fused,UNKNOWN,14599
00:03:59,18.95403,-18.27386,25,vodafone,vodafone ES,0,STATE_IN_SERVICE,74.1,7.6,139.4,gps,STILL,14624
00:04:00,32.78359,-27.27993,30,VIVO,Orange,0,STATE_IN_SERVICE,11.6,5.9,17.6,fused,ON_FOOT,14665
00:04:01,3.47112,-24.00078,20,orange,simyo,0,STATE_IN_SERVICE,116.4,7.8,89.8,fused,TILTING,14688
00:04:02,39.25861,-14.48645,13,orange,JAZZTEL,0,STATE_IN_SERVICE,32.3,13.9,53.8,fused,STILL,14693
00:04:03,30.6822,0.9414,29,vodafone,Movistar,0,STATE_IN_SERVICE,50.6,14.9,50.8,gps,ON_FOOT,14704
00:04:04,26.46394,-27.43908,5,movistar,RACC,0,STATE_IN_SERVICE,16.2,12.8,81.8,gps,ON_BICYCLE,14776
00:04:05,12.49327,-22.97185,19,Eroski Movil,Tuenti,0,STATE_IN_SERVICE,35.3,11.8,63.8,gps,ON_BICYCLE,14778
00:04:06,34.42053,-26.8881,14,VIVO,GETESA,0,STATE_IN_SERVICE,50.4,9.3,138.8,fused,ON_FOOT,14786
00:04:07,37.91153,-16.80881,29,movistar,VIVO,0,STATE_IN_SERVICE,146.4,12.9,64,gps,ON_FOOT,14808
00:04:08,23.06187,-25.83206,12,DTAC,Tuenti,0,STATE_IN_SERVICE,61.4,6.4,144.9,fused,UNKNOWN,14834
00:04:09,14.69843,-28.69559,25,GETESA,DTAC,0,STATE_IN_SERVICE,19.7,6.5,147.1,gps,TILTING,14841
00:04:10,18.22213,-11.22063,24,vodafone,DTAC,0,STATE_IN_SERVICE,6.9,0.6,131.8,fused,ON_FOOT,14901
00:04:11,19.65004,-29.32225,17,DTAC,vodafone ES,0,STATE_IN_SERVICE,63.7,4.7,68.1,fused,TILTING,14903
00:04:12,15.23662,-14.59811,4,RACC,Movistar,0,STATE_IN_SERVICE,132.5,6.7,19.6,fused,STILL,14911
00:04:13,31.48754,-33.94407,21,yoigo,JAZZTEL,0,STATE_IN_SERVICE,98.3,14,68.3,fused,IN_VEHICLE,14924
00:04:14,16.68697,-8.71029,19,yoigo,GETESA,0,STATE_IN_SERVICE,142.7,7.7,52.9,gps,ON_FOOT,14925
00:04:15,35.84869,-35.98166,12,movistar,YOIGO,0,STATE_IN_SERVICE,78.9,8.6,82.7,gps,IN_VEHICLE,14933
00:04:16,21.54764,-10.19599,6,vodafone,GETESA,0,STATE_IN_SERVICE,140.8,7.6,129.3,gps,TILTING,14935
00:04:17,28.15841,-30.49346,9,simyo,JAZZTEL,0,STATE_IN_SERVICE,6.5,3.8,51.4,gps,TILTING,14944
00:04:18,40.91809,-9.29281,23,orange,VIVO,0,STATE_IN_SERVICE,127.1,11.9,79.3,fused,IN_VEHICLE,14949
00:04:19,20.84215,-32.91545,16,orange,GETESA,0,STATE_IN_SERVICE,138.5,4.9,32.2,gps,TILTING,14982
00:04:20,9.81385,-23.87561,30,VIVO,VIVO,0,STATE_IN_SERVICE,145.8,4,14.9,gps,ON_FOOT,15011
00:04:21,24.99689,-9.00295,8,orange,Tuenti,0,STATE_IN_SERVICE,125.4,6.7,14.7,fused,STILL,15014
00:04:22,22.86702,-12.47016,27,movistar,Movistar,0,STATE_IN_SERVICE,12.9,7.4,96.6,fused,ON_BICYCLE,15043
00:04:23,34.30333,-24.98985,26,orange,Movistar,0,STATE_IN_SERVICE,56.9,13.4,3.6,fused,TILTING,15048
00:04:24,37.40798,-18.61635,14,Eroski Movil,VIVO,0,STATE_IN_SERVICE,28.6,2.1,82.6,gps,ON_BICYCLE,15061
00:04:25,31.50479,-23.33599,19,Eroski Movil,YOIGO,0,STATE_IN_SERVICE,19.9,2.1,53.7,fused,UNKNOWN,15083
00:04:26,41.85819,-35.53997,12,DTAC,Tuenti,0,STATE_IN_SERVICE,146.3,11.5,111.5,gps,ON_BICYCLE,15129
00:04:27,13.76779,-14.6609,30,DTAC,Movistar,0,STATE_IN_SERVICE,147.6,13.2,30.3,fused,ON_BICYCLE,15160
00:04:28,12.56782,1.61205,23,GETESA,Eroski Movil,0,STATE_IN_SERVICE,51.6,9.8,93.3,gps,IN_VEHICLE,15164
00:04:29,14.65147,-16.49069,3,DTAC,simyo,0,STATE_IN_SERVICE,15.5,9.4,138.2,gps,TILTING,15207
00:04:30,29.83629,-21.85404,6,Tuenti,Orange,0,STATE_IN_SERVICE,102.4,10,56,gps,IN_VEHICLE,15226
00:04:31,12.30164,-17.19418,6,DTAC,vodafone ES,0,STATE_IN_SERVICE,138.6,13.4,85.3,gps,TILTING,15242
00:04:32,6.5367,-8.82027,3,orange,YOIGO,0,STATE_IN_SERVICE,71.1,9.5,51.8,gps,UNKNOWN,15244
00:04:33,42.10889,-32.24317,26,Tuenti,simyo,0,STATE_IN_SERVICE,84.6,12.4,39,fused,STILL,15253
00:04:34,15.58443,-19.01235,23,vodafone,YOIGO,0,STATE_IN_SERVICE,107.8,14.8,125.7,fused,ON_BICYCLE,15264
00:04:35,11.89579,-29.40953,23,simyo,VIVO,0,STATE_IN_SERVICE,133.6,12.4,5.3,fused,TILTING,15269
00:04:36,17.34996,-11.3988,16,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,78.1,4.1,65.3,fused,TILTING,15292
00:04:37,9.33701,0.17571,6,RACC,RACC,0,STATE_IN_SERVICE,77,13.1,121,fused,IN_VEHICLE,15324
00:04:38,4.43071,-27.14934,18,orange,simyo,0,STATE_IN_SERVICE,69.7,13.6,25.1,fused,TILTING,15365
00:04:39,15.21534,-21.15225,17,movistar,Tuenti,0,STATE_IN_SERVICE,57.4,8.8,147.8,gps,UNKNOWN,15370
00:04:40,16.51452,-25.70123,19,GETESA,vodafone ES,0,STATE_IN_SERVICE,60.9,9.7,105.5,gps,STILL,15375
00:04:41,35.44065,-21.30019,5,simyo,Eroski Movil,0,STATE_IN_SERVICE,68.6,12.8,64.5,gps,ON_FOOT,15407
00:04:42,20.42547,-18.55053,22,vodafone,GETESA,0,STATE_IN_SERVICE,13.1,5.6,58.4,fused,ON_BICYCLE,15418
00:04:43,32.47009,-6.40865,7,RACC,RACC,0,STATE_IN_SERVICE,74.7,14,144.1,gps,IN_VEHICLE,15433
00:04:44,32.4285,-14.64824,28,Tuenti,RACC,0,STATE_IN_SERVICE,141.5,6,32.1,gps,IN_VEHICLE,15442
00:04:45,34.55968,-16.95723,4,Tuenti,DTAC,0,STATE_IN_SERVICE,37.4,9.8,82.8,fused,IN_VEHICLE,15446
00:04:46,39.74036,-34.84747,1,simyo,DTAC,0,STATE_IN_SERVICE,146.2,5.9,16,gps,STILL,15503
00:04:47,22.94525,-34.39493,5,RACC,RACC,0,STATE_IN_SERVICE,80.4,4,95.4,gps,STILL,15529
00:04:48,7.15813,-3.28757,15,RACC,YOIGO,0,STATE_IN_SERVICE,70.6,11.8,31.2,gps,ON_FOOT,15543
00:04:49,4.54652,-4.50215,19,movistar,Tuenti,0,STATE_IN_SERVICE,87.9,14.5,29.8,fused,STILL,15583
00:04:50,10.47638,-30.71413,19,VIVO,YOIGO,0,STATE_IN_SERVICE,100.4,7.4,65.1,gps,ON_BICYCLE,15585
00:04:51,36.16847,-2.57032,15,RACC,Orange,0,STATE_IN_SERVICE,144.3,1.7,24.9,gps,STILL,15591
00:04:52,25.97398,1.20703,29,GETESA,VIVO,0,STATE_IN_SERVICE,21.7,8.7,84.3,gps,ON_BICYCLE,15602
00:04:53,8.60473,-8.81203,7,movistar,Eroski Movil,0,STATE_IN_SERVICE,67.8,7.1,68.4,fused,ON_BICYCLE,15617
00:04:54,8.30545,-18.3638,22,Tuenti,RACC,0,STATE_IN_SERVICE,113.3,2,135.2,gps,STILL,15642
00:04:55,38.66012,-27.59067,26,yoigo,Tuenti,0,STATE_IN_SERVICE,133.1,4.9,8.6,fused,UNKNOWN,15656
00:04:56,23.80121,-2.24611,21,VIVO,Tuenti,0,STATE_IN_SERVICE,108.1,13.6,122.2,gps,TILTING,15673
00:04:57,9.87591,-22.53483,12,GETESA,Tuenti,0,STATE_IN_SERVICE,98.2,10.9,149.7,fused,STILL,15674
00:04:58,38.8699,-26.86357,9,Tuenti,GETESA,0,STATE_IN_SERVICE,13.2,12,114.6,fused,ON_FOOT,15680
00:04:59,31.82909,-14.11435,15,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,78.1,6.9,65.7,fused,TILTING,15684
00:05:00,22.11075,-1.57037,26,GETESA,DTAC,0,STATE_IN_SERVICE,83.1,10.9,38.4,fused,ON_FOOT,15691
00:05:01,21.60262,-2.91883,21,vodafone,simyo,0,STATE_IN_SERVICE,78.2,11.6,101.6,fused,STILL,15707
00:05:02,29.90607,-5.23541,8,VIVO,simyo,0,STATE_IN_SERVICE,8.1,12.7,62.8,gps,TILTING,15722
00:05:03,16.53237,-24.24439,3,GETESA,Movistar,0,STATE_IN_SERVICE,104.3,7.8,71.6,fused,ON_FOOT,15731
00:05:04,42.99641,-6.95881,27,vodafone,RACC,0,STATE_IN_SERVICE,139.2,9.5,120.8,fused,ON_BICYCLE,15736
00:05:05,34.38218,-1.87204,11,vodafone,simyo,0,STATE_IN_SERVICE,38.9,11.6,105.5,gps,ON_FOOT,15753
00:05:06,28.63839,-4.15648,18,GETESA,Eroski Movil,0,STATE_IN_SERVICE,107.9,10.7,71.7,fused,ON_FOOT,15756
00:05:07,30.4981,-12.75191,24,Tuenti,JAZZTEL,0,STATE_IN_SERVICE,131.3,10.2,18.1,fused,TILTING,15764
00:05:08,42.84335,-14.49276,6,RACC,vodafone ES,0,STATE_IN_SERVICE,146.1,1.3,87.6,gps,UNKNOWN,15791
00:05:09,3.43127,-3.93612,22,movistar,JAZZTEL,0,STATE_IN_SERVICE,58.6,12.6,28.3,gps,UNKNOWN,15792
00:05:10,3.91299,-16.10658,6,GETESA,RACC,0,STATE_IN_SERVICE,91.6,3.2,113.6,fused,ON_FOOT,15804
00:05:11,34.40111,-26.65599,14,RACC,Movistar,0,STATE_IN_SERVICE,88.8,5.9,32.4,gps,UNKNOWN,15810
00:05:12,11.37568,-18.84392,15,simyo,Orange,0,STATE_IN_SERVICE,103.3,5.3,106.1,gps,ON_BICYCLE,15816
00:05:13,30.40666,-3.72998,22,orange,Movistar,0,STATE_IN_SERVICE,60.9,5,21.4,fused,ON_BICYCLE,15821
00:05:14,23.13362,-35.285,12,movistar,VIVO,0,STATE_IN_SERVICE,97.8,11.5,119.4,fused,IN_VEHICLE,15838
00:05:15,15.74681,-20.25178,10,Tuenti,GETESA,0,STATE_IN_SERVICE,71.7,11.8,16.4,gps,ON_FOOT,15849
00:05:16,12.2536,-3.39228,8,RACC,RACC,0,STATE_IN_SERVICE,75.1,12.6,148.4,gps,UNKNOWN,15893
00:05:17,34.06984,-15.37058,21,GETESA,VIVO,0,STATE_IN_SERVICE,40.4,6.1,140.7,gps,ON_FOOT,15955
00:05:18,9.83928,-21.03422,4,orange,VIVO,0,STATE_IN_SERVICE,16.9,3.4,115.7,fused,UNKNOWN,15977
00:05:19,9.34884,-8.90452,25,VIVO,simyo,0,STATE_IN_SERVICE,143.8,12.4,149.4,fused,ON_BICYCLE,15989
00:05:20,20.6773,-12.66357,0,movistar,simyo,0,STATE_IN_SERVICE,135,4.9,103.3,gps,ON_BICYCLE,15995
00:05:21,7.77107,-14.61146,19,Tuenti,Eroski Movil,0,STATE_IN_SERVICE,24.6,14.9,120.5,gps,TILTING,15997
00:05:22,28.66047,-27.20702,12,vodafone,Eroski Movil,0,STATE_IN_SERVICE,146.3,12.6,19.8,fused,TILTING,16029
00:05:23,42.67883,-1.00174,14,simyo,Eroski Movil,0,STATE_IN_SERVICE,46.8,13.7,16.6,gps,UNKNOWN,16031
00:05:24,32.91653,-32.79802,7,Tuenti,Tuenti,0,STATE_IN_SERVICE,88.4,8,82.9,fused,IN_VEHICLE,16041
00:05:25,27.1294,-9.71404,16,simyo,GETESA,0,STATE_IN_SERVICE,78.3,2.1,28.2,gps,UNKNOWN,16082
00:05:26,18.78554,-10.56396,3,simyo,DTAC,0,STATE_IN_SERVICE,101.7,11.8,101,fused,UNKNOWN,16102
00:05:27,42.51959,-31.05456,30,RACC,YOIGO,0,STATE_IN_SERVICE,136.4,10.1,55.1,gps,IN_VEHICLE,16147
00:05:28,38.19773,-32.20344,8,movistar,GETESA,0,STATE_IN_SERVICE,39.3,12,10.6,fused,UNKNOWN,16197
00:05:29,35.82363,-22.99809,6,vodafone,DTAC,0,STATE_IN_SERVICE,73.4,7.8,140.5,gps,UNKNOWN,16213
00:05:30,12.20027,-32.92456,17,yoigo,Movistar,0,STATE_IN_SERVICE,93.5,12.2,94.4,fused,TILTING,16216
00:05:31,7.94323,0.23525,24,Tuenti,GETESA,0,STATE_IN_SERVICE,143.7,0.5,115.2,fused,UNKNOWN,16245
00:05:32,10.11764,-3.3461,19,Eroski Movil,Tuenti,0,STATE_IN_SERVICE,34.7,13.3,88.5,fused,TILTING,16255
00:05:33,13.34756,0.03322,18,vodafone,Orange,0,STATE_IN_SERVICE,73,9.5,74.7,fused,ON_FOOT,16261
00:05:34,6.26795,1.67987,12,RACC,VIVO,0,STATE_IN_SERVICE,38,2.6,16.3,fused,STILL,16271
00:05:35,38.53689,-27.63508,21,yoigo,GETESA,0,STATE_IN_SERVICE,107.3,9.2,105.1,gps,IN_VEHICLE,16294
00:05:36,10.40804,-6.73205,26,RACC,vodafone ES,0,STATE_IN_SERVICE,44.6,11.6,52.9,fused,ON_BICYCLE,16298
00:05:37,12.06438,-18.65342,2,yoigo,Tuenti,0,STATE_IN_SERVICE,88.3,2.7,88.2,fused,IN_VEHICLE,16304
00:05:38,38.52633,-34.35928,0,movistar,GETESA,0,STATE_IN_SERVICE,42.1,1.5,6.8,fused,STILL,16324
00:05:39,41.32573,-16.44137,10,RACC,RACC,0,STATE_IN_SERVICE,116.2,14.5,137.3,gps,STILL,16328
00:05:40,11.87125,-32.8771,11,simyo,GETESA,0,STATE_IN_SERVICE,98.4,5.6,84.4,fused,ON_FOOT,16330
00:05:41,14.76736,1.4838,21,movistar,RACC,0,STATE_IN_SERVICE,37.3,4,144.9,gps,TILTING,16334
00:05:42,35.00412,-4.36974,26,vodafone,vodafone ES,0,STATE_IN_SERVICE,142,2.6,144,gps,ON_FOOT,16358
00:05:43,41.81056,-4.60223,1,DTAC,simyo,0,STATE_IN_SERVICE,124.6,6.8,99,fused,IN_VEHICLE,16395
00:05:44,28.98704,-33.03919,21,yoigo,GETESA,0,STATE_IN_SERVICE,140.9,2.4,62.7,fused,UNKNOWN,16416
00:05:45,20.70339,-35.70715,20,RACC,GETESA,0,STATE_IN_SERVICE,91.4,12.9,70.7,gps,IN_VEHICLE,16445
00:05:46,29.98318,-25.83141,17,Eroski Movil,Tuenti,0,STATE_IN_SERVICE,150,4.9,67.5,fused,ON_BICYCLE,16472
00:05:47,34.21134,-4.40402,2,GETESA,Orange,0,STATE_IN_SERVICE,28.4,3.3,94.8,gps,STILL,16480
00:05:48,7.50624,-13.96285,3,RACC,VIVO,0,STATE_IN_SERVICE,5.5,4.3,112,gps,TILTING,16482
00:05:49,20.41193,-11.20972,22,Tuenti,Movistar,0,STATE_IN_SERVICE,117.7,5.9,53.3,fused,ON_BICYCLE,16501
00:05:50,37.29208,-31.11054,26,RACC,Orange,0,STATE_IN_SERVICE,87.7,6.2,114,fused,UNKNOWN,16512
00:05:51,31.21699,-18.4919,3,VIVO,VIVO,0,STATE_IN_SERVICE,45.4,7.1,82.1,gps,ON_FOOT,16515
00:05:52,9.15097,-18.32969,5,orange,Orange,0,STATE_IN_SERVICE,6.4,10.3,50.1,fused,ON_BICYCLE,16536
00:05:53,33.20853,1.21863,4,VIVO,VIVO,0,STATE_IN_SERVICE,26.7,13,120.1,fused,IN_VEHICLE,16542
00:05:54,29.69764,-6.58071,30,DTAC,RACC,0,STATE_IN_SERVICE,16.5,12.5,99.9,fused,ON_BICYCLE,16554
00:05:55,13.58595,-30.90296,13,DTAC,YOIGO,0,STATE_IN_SERVICE,125.8,11.1,5.4,fused,TILTING,16559
00:05:56,16.76012,-18.55624,27,simyo,VIVO,0,STATE_IN_SERVICE,28.8,0.6,144.6,fused,STILL,16636
00:05:57,15.57626,-6.68552,28,yoigo,RACC,0,STATE_IN_SERVICE,110.2,2.3,57.9,fused,TILTING,16648
00:05:58,42.72994,-6.1796,6,RACC,Movistar,0,STATE_IN_SERVICE,13.2,3.2,34.4,gps,TILTING,16654
00:05:59,10.34885,-18.71114,10,RACC,Tuenti,0,STATE_IN_SERVICE,146,14.8,53.4,fused,ON_BICYCLE,16713
00:06:00,36.17661,-4.69848,4,movistar,VIVO,0,STATE_IN_SERVICE,140,9.9,47,gps,IN_VEHICLE,16715
00:06:01,24.22542,-17.93415,28,vodafone,simyo,0,STATE_IN_SERVICE,21.9,10.5,77.1,gps,IN_VEHICLE,16721
00:06:02,38.22087,-34.72945,12,vodafone,RACC,0,STATE_IN_SERVICE,126.3,2.8,24.2,fused,ON_FOOT,16735
00:06:03,42.27445,-5.14452,24,simyo,DTAC,0,STATE_IN_SERVICE,102.4,6.4,38.8,gps,IN_VEHICLE,16809
00:06:04,41.44332,1.78247,30,vodafone,VIVO,0,STATE_IN_SERVICE,134.4,11.1,66.9,gps,TILTING,16850
00:06:05,37.17012,-25.43594,22,Eroski Movil,JAZZTEL,0,STATE_IN_SERVICE,74.3,10.6,41.8,gps,ON_BICYCLE,16864
00:06:06,19.54289,-10.69214,7,yoigo,VIVO,0,STATE_IN_SERVICE,18.3,14.8,104.8,fused,UNKNOWN,16916
00:06:07,13.85088,-20.59148,18,DTAC,JAZZTEL,0,STATE_IN_SERVICE,2.7,7.6,114.5,fused,UNKNOWN,16920
00:06:08,15.7799,-20.56895,23,movistar,vodafone ES,0,STATE_IN_SERVICE,17.7,0,30.3,gps,IN_VEHICLE,16925
00:06:09,29.12552,-1.13865,10,vodafone,Eroski Movil,0,STATE_IN_SERVICE,69.6,8.5,43.2,gps,TILTING,16940
00:06:10,16.67442,0.4795,16,yoigo,Eroski Movil,0,STATE_IN_SERVICE,118.1,1.1,91.1,fused,STILL,16944
00:06:11,20.39555,-31.8663,30,Eroski Movil,Movistar,0,STATE_IN_SERVICE,50.1,14.3,5.3,gps,TILTING,16987
00:06:12,6.18946,-8.37206,8,orange,Tuenti,0,STATE_IN_SERVICE,92,6.6,86.6,gps,ON_BICYCLE,17005
00:06:13,33.84046,-29.16026,27,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,113.5,4,35.2,gps,UNKNOWN,17014
00:06:14,7.45877,-15.82162,26,DTAC,Eroski Movil,0,STATE_IN_SERVICE,117.7,4,127.9,fused,ON_BICYCLE,17030
00:06:15,16.48106,-5.56739,7,Eroski Movil,Orange,0,STATE_IN_SERVICE,126.8,2.9,32.1,fused,ON_BICYCLE,17099
00:06:16,26.61736,-27.5091,17,vodafone,Movistar,0,STATE_IN_SERVICE,119.7,7.5,70.1,fused,STILL,17241
00:06:17,24.24699,-23.64514,8,simyo,JAZZTEL,0,STATE_IN_SERVICE,136,7.7,86.4,gps,UNKNOWN,17246
00:06:18,38.72522,-0.1119,25,vodafone,simyo,0,STATE_IN_SERVICE,137.5,9,29.5,gps,UNKNOWN,17266
00:06:19,29.34753,-20.1274,11,RACC,Tuenti,0,STATE_IN_SERVICE,67.4,0.9,95.6,gps,TILTING,17274
00:06:20,34.56179,-33.08525,0,GETESA,DTAC,0,STATE_IN_SERVICE,132.6,5.3,47,fused,ON_BICYCLE,17288
00:06:21,15.13784,-20.17412,5,DTAC,VIVO,0,STATE_IN_SERVICE,98.9,5.4,51.2,fused,ON_BICYCLE,17290
00:06:22,8.29029,-18.84109,13,simyo,Tuenti,0,STATE_IN_SERVICE,48.8,13.2,113,fused,IN_VEHICLE,17300
00:06:23,32.7332,-6.40895,26,RACC,vodafone ES,0,STATE_IN_SERVICE,0.9,13.8,27.5,fused,UNKNOWN,17301
00:06:24,9.14316,-22.76177,5,orange,Tuenti,0,STATE_IN_SERVICE,43.7,14,111.1,fused,IN_VEHICLE,17331
00:06:25,36.36665,-31.18611,28,yoigo,vodafone ES,0,STATE_IN_SERVICE,129.2,6.1,91.5,fused,UNKNOWN,17335
00:06:26,40.7207,-6.43096,2,movistar,YOIGO,0,STATE_IN_SERVICE,116.1,11.1,145.7,fused,ON_FOOT,17341
00:06:27,14.31711,-21.73771,25,orange,YOIGO,0,STATE_IN_SERVICE,67.9,3.7,136,fused,ON_BICYCLE,17355
00:06:28,33.4402,-34.81437,26,Eroski Movil,Movistar,0,STATE_IN_SERVICE,117.9,12.1,60.6,fused,UNKNOWN,17381
00:06:29,20.49353,-4.3707,15,simyo,Movistar,0,STATE_IN_SERVICE,135.3,7.3,115.3,gps,ON_BICYCLE,17389
00:06:30,14.95989,0.72842,0,simyo,VIVO,0,STATE_IN_SERVICE,140.8,11.8,112.3,fused,ON_FOOT,17403
00:06:31,20.24573,0.58481,10,VIVO,RACC,0,STATE_IN_SERVICE,109.5,2.1,80.5,fused,ON_FOOT,17408
00:06:32,28.87069,-12.41786,18,DTAC,YOIGO,0,STATE_IN_SERVICE,81.6,10,129.3,fused,TILTING,17418
00:06:33,42.52273,-25.97681,16,Eroski Movil,RACC,0,STATE_IN_SERVICE,119.9,10.4,52,gps,ON_FOOT,17431
00:06:34,15.00175,-3.04793,21,simyo,GETESA,0,STATE_IN_SERVICE,67.9,10.2,39.2,fused,STILL,17433
00:06:35,31.23773,-29.23898,30,Eroski Movil,vodafone ES,0,STATE_IN_SERVICE,94.9,3.2,60.2,gps,UNKNOWN,17508
00:06:36,16.3948,-7.52626,14,orange,simyo,0,STATE_IN_SERVICE,86.2,12.8,112.2,fused,ON_BICYCLE,17538
00:06:37,13.05576,-2.8538,13,simyo,JAZZTEL,0,STATE_IN_SERVICE,141.6,9.5,73.7,gps,STILL,17610
00:06:38,28.27369,-0.75338,24,VIVO,Movistar,0,STATE_IN_SERVICE,111,7.5,112.8,fused,STILL,17643
00:06:39,33.45152,-14.36841,22,VIVO,RACC,0,STATE_IN_SERVICE,147.1,4.5,17.7,fused,IN_VEHICLE,17670
00:06:40,31.69544,0.37017,19,GETESA,RACC,0,STATE_IN_SERVICE,117.7,11.3,67,gps,TILTING,17685
00:06:41,40.70343,-34.63609,11,VIVO,VIVO,0,STATE_IN_SERVICE,25,3.4,78.3,gps,STILL,17691
